audiofile;word;prev_phone;phone;next_phone;starttime;duration;centergravity;TEMPO;N;VD;VD_AP;VD_0S;VD_HAP;CONT_PREC;OCORRENCIA;CONT_SEGUINTE;ITEM_LEXICAL;TRANSC_FONOLOGICA_SILAC;CONT_FON_PREC;CONT_FON_SEG;CFS_ponto;TONICIDADE;POSICAO_S;CLASSE_MORFOLOGICA;STATUS_MORFOLOGICO;ARQUIVO;LOCALIZACAO;AMOSTRA;ESTADO;GENERO;IDADE;FAIXA_ETARIA;ESCOLARIDADE;IDADE_MIGRACAO;IDADE_MIGRACAO_fat;TEMPO_RESIDENCIA;TEMPO_RESIDENCIA_fat;INDICE_SOCIO;CLASSE_SOCIAL;QUAL_AUDIO;diferenca_tempo
PBCP_2018FB-_RosemaraA;resto;3;s;t;1562,100;70;4474;00:26:02.100;6293;A;A;S;AP;S que eu sei né o;resto <A>;não D1 uhn S acho;resto;'hes-to;3;t;coronal;tonica;medial;substantivo;raiz;PBCP_2018FB-_RosemaraA;00:26:00;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;2,09999999999991e+00
PBCP_2018FB-_RosemaraA;resto;3;s;t;1871,368;30;773;00:31:11.368;6353;A;A;S;AP;eu não penso em ficar o;resto <A>;dos <A> meus <A> dias;resto;'hes-to;3;t;coronal;tonica;medial;substantivo;raiz;PBCP_2018FB-_RosemaraA;00:31:06;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;5,36799999999994e+00
PBCP_2018FB-_RosemaraA;resto;3;s;t;1887,341;50;1013;00:31:27.341;6361;A;A;S;AP;<A> eu penso em ficar o;resto <A>;dos <A> meus <A> dias;resto;'hes-to;3;t;coronal;tonica;medial;substantivo;raiz;PBCP_2018FB-_RosemaraA;00:31:25;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;2,34099999999989e+00
PBCP_2018FB-_RosemaraA;risco;i;s;k;1372,449;150;4393;00:22:52.449;6266;A;A;S;AP;da cidade até S correndo aquele;risco <A>;S você depois <A> de;risco;'his-ko;i;k;posterior;tonica;medial;verbo;raiz;PBCP_2018FB-_RosemaraA;00:22:51;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;1,44900000000007e+00
PBCP_2018FB-_RosemaraA;seis;j;s;m;1505,996;40;1046;00:25:05.996;6287;A;A;S;AP;quantos homens e quantas mulheres? S;seis <A>;mulheres <A> e dois <A>;seis;'sejs;j;m;labial;tonica;final;substantivo;raiz;PBCP_2018FB-_RosemaraA;00:25:05;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;9,96000000000095e-01
PBCP_2018FB-_RosemaraA;seis;j;s;t;1531,597;30;267;00:25:31.597;6287;A;A;S;AP;quantos homens e quantas mulheres? S;seis <A>;mulheres <A> e dois <A>;seis;'sejs;j;m;labial;tonica;final;substantivo;raiz;PBCP_2018FB-_RosemaraA;00:25:05;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;2,65970000000000e+01
PBCP_2018FB-_RosemaraA;seis;j;s;d;1640,235;30;716;00:27:20.235;6303;A;A;S;AP;ele está <E> com setenta e;seis <A>;minha mãe com sessenta e;seis;'sejs;j;m;labial;tonica;final;substantivo;raiz;PBCP_2018FB-_RosemaraA;00:27:22;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;1,76500000000010e+00
PBCP_2018FB-_RosemaraA;seis;j;s;m;1644,024;30;766;00:27:24.024;6303;A;A;S;AP;ele está <E> com setenta e;seis <A>;minha mãe com sessenta e;seis;'sejs;j;m;labial;tonica;final;substantivo;raiz;PBCP_2018FB-_RosemaraA;00:27:22;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;2,02399999999989e+00
PBCP_2018FB-_RosemaraA;seis;j;s;#;1645,394;30;1323;00:27:25.394;6303;A;A;S;AP;ele está <E> com setenta e;seis <A>;minha mãe com sessenta e;seis;'sejs;j;m;labial;tonica;final;substantivo;raiz;PBCP_2018FB-_RosemaraA;00:27:22;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;3,39400000000001e+00
PBCP_2018FB-_RosemaraA;sustentar;u;s;t;2248,605;40;652;00:37:28.605;6439;P;P;S;AP;precisa exatamente do homem pra lhe;sustentar <P>;porque você S hoje em;sustentar;sus-tE-'tar;u;t;coronal;atona;medial;adjetivo;raiz;PBCP_2018FB-_RosemaraA;00:37:25;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;3,60500000000002e+00
PBCP_2018FB-_RosemaraA;sustentar;u;s;t;2285,038;60;498;00:38:05.038;6447;P;P;S;AP;eu tinha condições <A> de se;sustentar <P>;tudo em si pra mim;sustentar;sus-tE-'tar;u;t;coronal;atona;medial;adjetivo;raiz;PBCP_2018FB-_RosemaraA;00:38:03;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;2,03800000000001e+00
PBCP_2018FB-_RosemaraA;talvez;e;s;v;1758,447;30;672;00:29:18.447;6325;A;A;S;AP;"menina dá tanto"" D1 uhum S";talvez <A>;você sentar uma pessoa/ uma;talvez;taw-'ves;e;v;labial;tonica;final;substantivo;raiz;PBCP_2018FB-_RosemaraA;00:29:17;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;1,44699999999989e+00
PBCP_2018FB-_RosemaraA;transporte;n;s;p;1383,580;60;3932;00:23:03.580;6270;A;A;S;AP;sozinha D1 uhum S não tinha;transporte <A>;né S que nem tem;transporte;tRAs-'por-te;A;p;labial;atona;medial;verbo;raiz;PBCP_2018FB-_RosemaraA;00:23:03;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;5,79999999999927e-01
PBCP_2018FB-_RosemaraA;três;e;s;t;1849,830;80;2542;00:30:49.830;6346;A;A;S;AP;e {Ri.} (xxx) uma família de;três <A>;três <A> pessoas <A> S;três;'tRes;e;t;coronal;tonica;final;substantivo;raiz;PBCP_2018FB-_RosemaraA;00:30:47;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;2,82999999999993e+00
PBCP_2018FB-_RosemaraA;três;e;s;p;1850,050;30;1509;00:30:50.050;6346;A;A;S;AP;e {Ri.} (xxx) uma família de;três <A>;três <A> pessoas <A> S;três;'tRes;e;t;coronal;tonica;final;substantivo;raiz;PBCP_2018FB-_RosemaraA;00:30:47;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;3,04999999999995e+00
PBCP_2018FB-_RosemaraA;vestibular;e;s;t;1362,334;70;1464;00:22:42.334;6264;A;A;S;AP;curso não tinha um cursinho (pré);vestibular <A>;D1 uhum S entendeu S;vestibular;ves-ti-bu-'lar;e;t;coronal;atona;medial;substantivo;raiz;PBCP_2018FB-_RosemaraA;00:22:40;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;2,33400000000006e+00
PBCP_2018FB-_RosemaraA;vez;e;s;#;1227,221;30;452;00:20:27.221;6239;A;A;S;AP;eu vim pra cá pela primeira;vez <A>;D1 uhum S aí eu;vez;'ves;e;#;pausa;tonica;final;substantivo;raiz;PBCP_2018FB-_RosemaraA;00:20:25;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;2,22100000000000e+00
PBCP_2018FB-_RosemaraA;vez;e;s;d;1272,481;30;420;00:21:12.481;6244;0;NA;0;NA;o que S eh eu em;vez <0>;de ter chegado aqui S;vez;'ves;e;d;coronal;tonica;final;substantivo;raiz;PBCP_2018FB-_RosemaraA;00:21:10;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;2,48099999999999e+00
PBCP_2018FB-_RosemaraA;vista;i;s;t;2170,295;30;2398;00:36:10.295;6418;A;A;S;AP;eu já tenho um ponto de;vista <A>;diferente pra falar sobre isso;vista;'vis-ta;i;t;coronal;tonica;medial;substantivo;raiz;PBCP_2018FB-_RosemaraA;00:36:08;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;2,29500000000007e+00
PBCP_2018FB-_RosemaraA;às;a;s;v;2097,381;30;1099;00:34:57.381;6404;A;A;S;AP;<A> crianças <A> daqui (xxx) S;às <A>;vezes <A> assim você S;às;'as;a;v;labial;tonica;final;prepArtigo;raiz;PBCP_2018FB-_RosemaraA;00:34:57;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;3,80999999999858e-01
PBCP_2018FB-_RosemaraA;às;a;s;v;2184,041;40;737;00:36:24.041;6421;A;A;S;AP;casava porque dependia daquele homem S;às <A>;vezes <0> a pessoa mesmo;às;'as;a;v;labial;tonica;final;prepArtigo;raiz;PBCP_2018FB-_RosemaraA;00:36:23;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;1,04100000000017e+00
PBCP_2018FB-_RosemaraA;às;a;s;v;2203,613;30;516;00:36:43.613;6429;A;A;S;AP;obrigada a casar S e ficar;às <A>;vezes <0> por conta disso;às;'as;a;v;labial;tonica;final;prepArtigo;raiz;PBCP_2018FB-_RosemaraA;00:36:42;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;1,61299999999983e+00
PBCP_2018FB-_RosemaraA;às;a;s;v;2205,063;30;1420;00:36:45.063;6429;A;A;S;AP;obrigada a casar S e ficar;às <A>;vezes <0> por conta disso;às;'as;a;v;labial;tonica;final;prepArtigo;raiz;PBCP_2018FB-_RosemaraA;00:36:42;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;3,06300000000010e+00
PBCP_2018FB-_RosemaraA;às;a;s;v;2215,042;30;946;00:36:55.042;6432;A;A;S;AP;pra casar ela se libertava ela;às <A>;vezes <0> nem gostava <A>;às;'as;a;v;labial;tonica;final;prepArtigo;raiz;PBCP_2018FB-_RosemaraA;00:36:52;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;3,04199999999992e+00
PBCP_2018FB-_RosemaraA;às;a;s;v;2335,470;40;661;00:38:55.470;6449;A;A;S;AP;sabe {F.} D1 ah S eu;às <A>;vezes <0> mesmo <A> que;às;'as;a;v;labial;tonica;final;prepArtigo;raiz;PBCP_2018FB-_RosemaraA;00:38:55;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;4,69999999999800e-01
PBCP_2018FB-_RosemaraA;às;a;s;v;2360,610;30;416;00:39:20.610;6457;A;A;S;AP;casa eu puxo sim filha S;às <A>;vezes <A> ele lava o;às;'as;a;v;labial;tonica;final;prepArtigo;raiz;PBCP_2018FB-_RosemaraA;00:39:20;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;6,10000000000127e-01
PBCP_2018FB-_RosemaraA;às;a;s;v;2363,483;60;797;00:39:23.483;6458;A;A;S;AP;S não é direto não porque;às <A>;vezes <A> eu chego em;às;'as;a;v;labial;tonica;final;prepArtigo;raiz;PBCP_2018FB-_RosemaraA;00:39:22;Amostra2;PB;feminino;35;2a;medio;30;20+;5;9-;1,92;D;05_otima;1,48300000000017e+00
ALCP_2017FA+_AdrieleS;alagoas;a;s;#;2277,866;65;1078;00:37:57.866;336;A;A;S;AP;aham D1 União é aonde? S;Alagoas <A>;D1 em Alagoas mesmo S;alagoas;a-la-'go-as;a;#;pausa;atona;final;substantivoProprio;raiz;ALCP_2017FA+_AdrieleS;00:37:57;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;8,65999999999985e-01
ALCP_2017FA+_AdrieleS;antes;i;s;d;1738,231;40;680;00:28:58.231;262;A;A;S;AP;"S eu digo ""pois <0> valoriza";antes <A>;"de perder porque"" S ""se";antes;'A-tes;e;d;coronal;atona;final;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:28:56;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;2,23099999999999e+00
ALCP_2017FA+_AdrieleS;bastante;a;s;t;1228,696;90;3146;00:20:28.696;175;A;A;S;AP;mal educadas mesmo? S estão <E>;bastante <A>;D1 antigamente S as <A>;bastante;bas-'tA-te;a;t;coronal;atona;medial;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:20:28;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;6,95999999999913e-01
ALCP_2017FA+_AdrieleS;bastante;a;s;t;1266,708;140;3154;00:21:06.708;180;A;A;S;AP;mesmo? S mudou D1 mudou? S;bastante <A>;S que S alguns <A>;bastante;bas-'tA-te;a;t;coronal;atona;medial;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:21:06;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;7,08000000000084e-01
ALCP_2017FA+_AdrieleS;bastante;a;s;t;1332,148;100;2868;00:22:12.148;187;A;A;S;AP;isso errado D1 é? S é;bastante <A>;S que o homem ficou;bastante;bas-'tA-te;a;t;coronal;atona;medial;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:22:11;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;1,14799999999991e+00
ALCP_2017FA+_AdrieleS;bastante;a;s;t;1417,901;80;5843;00:23:37.901;200;A;A;S;AP;não te ajuda? S ele ajuda;bastante <A>;D1 ajuda? S se eu;bastante;bas-'tA-te;a;t;coronal;atona;medial;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:23:37;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;9,01000000000067e-01
ALCP_2017FA+_AdrieleS;bastante;a;s;t;1426,957;70;4457;00:23:46.957;201;A;A;S;AP;ajuda a minha menina ajuda S;bastante <A>;viu? S quando eu estava;bastante;bas-'tA-te;a;t;coronal;atona;medial;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:23:46;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;9,57000000000107e-01
ALCP_2017FA+_AdrieleS;bastante;a;s;t;1443,284;40;782;00:24:03.284;202;A;A;S;AP;S folgando bem um pouco S;bastante <A>;D1 e lá em Alagoas;bastante;bas-'tA-te;a;t;coronal;atona;medial;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:24:03;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;2,84000000000106e-01
ALCP_2017FA+_AdrieleS;bastante;a;s;t;1668,527;90;2303;00:27:48.527;242;A;A;S;AP;né? S ele sempre S contava;bastante <A>;hein? D1 porque ela passou;bastante;bas-'tA-te;a;t;coronal;atona;medial;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:27:47;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;1,52700000000004e+00
ALCP_2017FA+_AdrieleS;bastante;a;s;t;2023,793;120;5332;00:33:43.793;301;A;A;S;AP;família minha que está <E> precisando;bastante <A>;D1 uhum S tem uma;bastante;bas-'tA-te;a;t;coronal;atona;medial;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:33:41;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;2,79299999999989e+00
ALCP_2017FA+_AdrieleS;bastante;a;s;t;2125,876;60;1328;00:35:25.876;315;A;A;S;AP;horas de lazer? S ai S;bastante <A>;coisa é D1 é? S;bastante;bas-'tA-te;a;t;coronal;atona;medial;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:35:25;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;8,76000000000204e-01
ALCP_2017FA+_AdrieleS;bastante;a;s;t;2129,214;80;889;00:35:29.214;318;A;A;S;AP;S eles <A> gosta <P> de;bastante <A>;churrasco <A> e dançar e;bastante;bas-'tA-te;a;t;coronal;atona;medial;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:35:28;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;1,21399999999994e+00
ALCP_2017FA+_AdrieleS;bastante;a;s;t;2175,162;130;8516;00:36:15.162;327;A;A;S;AP;nada D1 ia viajar bastante? S;bastante <A>;filha ia pro norte uma;bastante;bas-'tA-te;a;t;coronal;atona;medial;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:36:14;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;1,16199999999981e+00
ALCP_2017FA+_AdrieleS;bastante;a;s;t;2197,799;110;663;00:36:37.799;330;A;A;S;AP;contato com eles ou não? S;bastante <A>;S tem uma colega minha;bastante;bas-'tA-te;a;t;coronal;atona;medial;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:36:37;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;7,98999999999978e-01
ALCP_2017FA+_AdrieleS;bastante;a;s;t;2321,640;100;789;00:38:41.640;344;A;A;S;AP;S mas <A> aqui eu tenho;bastante <A>;também sabe que eu faço;bastante;bas-'tA-te;a;t;coronal;atona;medial;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:38:42;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;3,60000000000127e-01
ALCP_2017FA+_AdrieleS;bastante;a;s;t;2323,644;80;2665;00:38:43.644;344;A;A;S;AP;S mas <A> aqui eu tenho;bastante <A>;também sabe que eu faço;bastante;bas-'tA-te;a;t;coronal;atona;medial;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:38:42;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;1,64399999999978e+00
ALCP_2017FA+_AdrieleS;churrasco;a;s;k;2130,074;70;4314;00:35:30.074;319;A;A;S;AP;<A> gosta <P> de bastante <A>;churrasco <A>;e dançar e beber S;churrasco;Su-'has-ko;a;k;posterior;tonica;medial;substantivo;raiz;ALCP_2017FA+_AdrieleS;00:35:28;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;2,07400000000007e+00
ALCP_2017FA+_AdrieleS;demais;j;s;#;1316,478;208;859;00:21:56.478;186;A;A;S;AP;aguentando S ai a gente trabalha;demais <A>;D1 mas o que que;demais;de-'majs;j;#;pausa;tonica;final;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:21:55;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;1,47800000000007e+00
ALCP_2017FA+_AdrieleS;demais;j;s;#;2098,776;50;958;00:34:58.776;308;A;A;S;AP;água de coco S já sofri;demais <A>;D1 está certo S estou;demais;de-'majs;j;#;pausa;tonica;final;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:34:57;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;1,77599999999984e+00
ALCP_2017FA+_AdrieleS;demais;j;s;#;2396,477;122;809;00:39:56.477;346;A;A;S;AP;D1 uhum S daí é corrido;demais <A>;D1 isso é uma coisa;demais;de-'majs;j;#;pausa;tonica;final;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:39:55;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;1,47699999999986e+00
ALCP_2017FA+_AdrieleS;depois;j;s;d;1688,775;60;475;00:28:08.775;245;A;A;S;AP;ficava tão alegre S mas <A>;depois <A>;Deus <A> S quis <0>;depois;de-'pojs;j;d;coronal;tonica;final;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:28:08;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;7,75000000000091e-01
ALCP_2017FA+_AdrieleS;depois;j;s;#;2074,249;120;7643;00:34:34.249;307;A;A;S;AP;ajudava também S é S daí;depois <A>;D1 ah S eu ia;depois;de-'pojs;j;#;pausa;tonica;final;adverbio;raiz;ALCP_2017FA+_AdrieleS;00:34:33;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;1,24899999999980e+00
ALCP_2017FA+_AdrieleS;desesperada;e;s;p;1536,293;90;6711;00:25:36.293;212;A;A;S;AP;isso daí minha mãe ficou S;desesperada <A>;chorando falou mesmo <0> assim;desesperada;de-zes-pe-'Ra-da;e;p;labial;atona;medial;adjetivo;raiz;ALCP_2017FA+_AdrieleS;00:25:36;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;2,92999999999893e-01
ALCP_2017FA+_AdrieleS;deus;w;s;#;1222,051;30;1012;00:20:22.051;173;A;A;S;AP;só Deus <A> S tem que;Deus <A>;por a mão e mais;deus;'dews;w;p;labial;tonica;final;substantivoProprio;raiz;ALCP_2017FA+_AdrieleS;00:20:22;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;5,09999999999309e-02
ALCP_2017FA+_AdrieleS;deus;w;s;p;1223,129;30;682;00:20:23.129;173;A;A;S;AP;só Deus <A> S tem que;Deus <A>;por a mão e mais;deus;'dews;w;p;labial;tonica;final;substantivoProprio;raiz;ALCP_2017FA+_AdrieleS;00:20:22;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;1,12899999999991e+00
ALCP_2017FA+_AdrieleS;deus;w;s;#;1538,733;45;1198;00:25:38.733;214;A;A;S;AP;"falou mesmo <0> assim ""ai meu";"Deus"" <A>";"S ""não sei o que";deus;'dews;w;#;pausa;tonica;final;substantivoProprio;raiz;ALCP_2017FA+_AdrieleS;00:25:36;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;2,73299999999995e+00
ALCP_2017FA+_AdrieleS;deus;w;s;#;1544,987;30;488;00:25:44.987;217;A;A;S;AP;nós <A> passou dificuldade S só;Deus <A>;S tinha dia que ela;deus;'dews;w;#;pausa;tonica;final;substantivoProprio;raiz;ALCP_2017FA+_AdrieleS;00:25:44;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;9,87000000000080e-01
ALCP_2017FA+_AdrieleS;deus;w;s;p;1571,925;30;1045;00:26:11.925;225;A;A;S;AP;la no norte passei S só;Deus <A>;por isso que ela falou;deus;'dews;w;p;labial;tonica;final;substantivoProprio;raiz;ALCP_2017FA+_AdrieleS;00:26:11;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;9,24999999999955e-01
ALCP_2017FA+_AdrieleS;deus;w;s;#;1650,027;113;1257;00:27:30.027;240;A;A;S;AP;"boleto S daí ficava ""ai meu";"Deus"" <A>";"S ""e agora {T.}? e";deus;'dews;w;#;pausa;tonica;final;substantivoProprio;raiz;ALCP_2017FA+_AdrieleS;00:27:28;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;2,02700000000004e+00
ALCP_2017FA+_AdrieleS;deus;w;s;#;1689,145;30;314;00:28:09.145;246;A;A;S;AP;alegre S mas <A> depois <A>;Deus <A>;S quis <0> levar ela;deus;'dews;w;#;pausa;tonica;final;substantivoProprio;raiz;ALCP_2017FA+_AdrieleS;00:28:08;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;1,14499999999998e+00
ALCP_2017FA+_AdrieleS;deus;w;s;k;1708,309;70;4980;00:28:28.309;252;A;A;S;AP;S eu sou graças <A> a;Deus <A>;que eu tenho o meu;deus;'dews;w;k;posterior;tonica;final;substantivoProprio;raiz;ALCP_2017FA+_AdrieleS;00:28:27;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;1,30899999999997e+00
ALCP_2017FA+_AdrieleS;deus;w;s;k;1956,911;30;672;00:32:36.911;286;A;A;S;AP;que esse ano que vem se;deus <A>;quiser eu vou voltar a;deus;'dews;w;k;posterior;tonica;final;substantivoProprio;raiz;ALCP_2017FA+_AdrieleS;00:32:35;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;1,91100000000006e+00
ALCP_2017FA+_AdrieleS;deus;w;s;n;1971,515;40;277;00:32:51.515;288;A;A;S;AP;minha mãe e meu pai se;Deus <A>;não tivesse me levado era;deus;'dews;w;n;coronal;tonica;final;substantivoProprio;raiz;ALCP_2017FA+_AdrieleS;00:32:49;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;2,51500000000010e+00
ALCP_2017FA+_AdrieleS;deus;w;s;k;1986,366;40;563;00:33:06.366;291;A;A;S;AP;conseguir S conseguir com fé em;Deus <A>;D1 aí você vai voltar;deus;'dews;w;#;pausa;tonica;final;substantivoProprio;raiz;ALCP_2017FA+_AdrieleS;00:33:08;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;1,63400000000001e+00
ALCP_2017FA+_AdrieleS;deus;w;s;#;1989,496;47;851;00:33:09.496;291;A;A;S;AP;conseguir S conseguir com fé em;Deus <A>;D1 aí você vai voltar;deus;'dews;w;#;pausa;tonica;final;substantivoProprio;raiz;ALCP_2017FA+_AdrieleS;00:33:08;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;1,49600000000009e+00
ALCP_2017FA+_AdrieleS;deus;w;s;n;1994,554;30;460;00:33:14.554;297;A;A;S;AP;<A> não quis <0> né? S;Deus <A>;quer/ eles <A> estão <E>;deus;'dews;w;k;posterior;tonica;final;substantivoProprio;raiz;ALCP_2017FA+_AdrieleS;00:33:16;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;1,44599999999991e+00
ALCP_2017FA+_AdrieleS;deus;w;s;k;1996,222;70;879;00:33:16.222;297;A;A;S;AP;<A> não quis <0> né? S;Deus <A>;quer/ eles <A> estão <E>;deus;'dews;w;k;posterior;tonica;final;substantivoProprio;raiz;ALCP_2017FA+_AdrieleS;00:33:16;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;2,21999999999980e-01
ALCP_2017FA+_AdrieleS;deus;w;s;#;2043,933;91;7208;00:34:03.933;302;A;A;S;AP;agora S que graças <A> a;Deus <A>;S eu estou <E> de;deus;'dews;w;#;pausa;tonica;final;substantivoProprio;raiz;ALCP_2017FA+_AdrieleS;00:34:02;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;1,93299999999999e+00
ALCP_2017FA+_AdrieleS;dois;j;s;#;1392,949;45;383;00:23:12.949;191;A;A;S;AP;S e quando trabalha os <A>;dois <A>;S a/ pra mulher fica;dois;'dojs;j;#;pausa;tonica;final;numeral;raiz;ALCP_2017FA+_AdrieleS;00:23:11;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;1,94900000000007e+00
ALCP_2017FA+_AdrieleS;dois;j;s;t;1403,073;60;190;00:23:23.073;195;A;A;S;AP;casa se está <E> os <A>;dois <A>;trabalhando S um pega uma;dois;'dojs;j;t;coronal;tonica;final;numeral;raiz;ALCP_2017FA+_AdrieleS;00:23:21;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;2,07300000000009e+00
ALCP_2017FA+_AdrieleS;dois;j;s;m;1992,314;30;463;00:33:12.314;293;0;NA;0;NA;os dois sonhos S os <A>;dois <0>;mas <A> o outro eu;dois;'dojs;j;m;labial;tonica;final;numeral;raiz;ALCP_2017FA+_AdrieleS;00:33:11;Amostra2;AL;feminino;38;2a;fund1;18;19-;21;10+;1,50;E;04_muito boa;1,31400000000008e+00
